               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  68,            0.054007,            0.041418,                   0,             0.86125,              0.6526,             0.72265,             0.38242,            0.053056,            0.043203,                   0,           0.0032093,           0.0032093,           0.0032093
                  69,            0.054662,            0.041101,                   0,             0.85788,             0.65265,              0.7211,             0.38233,             0.05304,            0.043058,                   0,           0.0030888,           0.0030888,           0.0030888
                  70,            0.053919,            0.039864,                   0,             0.86722,             0.64766,             0.72186,             0.38429,            0.053056,            0.043544,                   0,           0.0029706,           0.0029706,           0.0029706
                  71,            0.053881,            0.039752,                   0,             0.86058,              0.6499,             0.72233,             0.38456,            0.052942,            0.043275,                   0,            0.002855,            0.002855,            0.002855
                  72,            0.054152,            0.040124,                   0,             0.87193,             0.64631,             0.72005,             0.38069,            0.053024,            0.043108,                   0,           0.0027419,           0.0027419,           0.0027419
                  73,             0.05331,            0.039492,                   0,             0.86082,             0.65594,             0.72368,             0.38539,            0.052829,             0.04294,                   0,           0.0026316,           0.0026316,           0.0026316
                  74,            0.054897,            0.038976,                   0,             0.86347,             0.65258,             0.72384,              0.3875,            0.052803,            0.043457,                   0,           0.0025241,           0.0025241,           0.0025241
                  75,            0.052218,            0.038792,                   0,             0.87089,             0.65078,             0.72425,             0.38964,            0.052611,            0.043213,                   0,           0.0024195,           0.0024195,           0.0024195
                  76,            0.053246,             0.04156,                   0,             0.86556,              0.6504,             0.72218,             0.38547,             0.05273,            0.042825,                   0,            0.002318,            0.002318,            0.002318
                  77,            0.052319,             0.03987,                   0,             0.86692,             0.64896,             0.71942,             0.38251,             0.05292,            0.043004,                   0,           0.0022196,           0.0022196,           0.0022196
                  78,            0.053543,            0.040628,                   0,             0.87079,              0.6498,             0.72646,              0.3871,            0.052828,            0.043256,                   0,           0.0021245,           0.0021245,           0.0021245
                  79,            0.051608,            0.038825,                   0,             0.87464,             0.64606,             0.72312,             0.38693,            0.052747,            0.043607,                   0,           0.0020327,           0.0020327,           0.0020327
                  80,            0.052358,            0.040068,                   0,             0.85528,             0.66213,              0.7274,             0.38985,            0.052717,            0.043186,                   0,           0.0019443,           0.0019443,           0.0019443
                  81,            0.053603,            0.043504,                   0,             0.87045,             0.65157,             0.72593,             0.38757,            0.052847,            0.043245,                   0,           0.0018594,           0.0018594,           0.0018594
                  82,            0.053049,            0.040095,                   0,             0.87524,             0.64876,             0.72477,             0.38623,            0.052768,            0.042912,                   0,           0.0017781,           0.0017781,           0.0017781
                  83,            0.053351,            0.038817,                   0,             0.86271,             0.65509,             0.72647,             0.38829,            0.052808,            0.043551,                   0,           0.0017005,           0.0017005,           0.0017005
                  84,            0.052543,            0.041613,                   0,             0.86527,             0.65705,             0.72792,              0.3902,            0.052556,            0.043209,                   0,           0.0016267,           0.0016267,           0.0016267
                  85,            0.052368,            0.039629,                   0,             0.85461,             0.66315,             0.72773,             0.38906,            0.052581,            0.043064,                   0,           0.0015566,           0.0015566,           0.0015566
                  86,            0.052368,            0.036906,                   0,             0.86288,             0.65913,             0.72792,             0.38784,            0.052675,            0.043141,                   0,           0.0014905,           0.0014905,           0.0014905
                  87,            0.052994,            0.039532,                   0,             0.86963,             0.65205,             0.72713,             0.38735,            0.052822,             0.04361,                   0,           0.0014283,           0.0014283,           0.0014283
                  88,            0.051889,            0.041259,                   0,             0.88041,             0.64983,             0.72904,             0.38963,            0.052569,            0.043122,                   0,           0.0013701,           0.0013701,           0.0013701
                  89,            0.052369,             0.04086,                   0,             0.87005,             0.65313,             0.72875,             0.38871,            0.052769,            0.043705,                   0,            0.001316,            0.001316,            0.001316
                  90,            0.052923,            0.039584,                   0,             0.86234,             0.65876,             0.72918,             0.39082,            0.052551,            0.043449,                   0,            0.001266,            0.001266,            0.001266
                  91,            0.051456,            0.038662,                   0,             0.86634,             0.65667,             0.72914,             0.39072,            0.052561,            0.043339,                   0,           0.0012202,           0.0012202,           0.0012202
                  92,            0.052036,            0.040223,                   0,             0.87254,             0.65311,             0.72966,             0.38962,            0.052685,            0.043665,                   0,           0.0011787,           0.0011787,           0.0011787
                  93,            0.051926,            0.037178,                   0,             0.86315,             0.65688,             0.72896,              0.3888,            0.052654,            0.043755,                   0,           0.0011414,           0.0011414,           0.0011414
                  94,            0.051645,            0.039202,                   0,             0.86999,             0.65497,             0.72946,             0.38801,            0.052703,            0.043624,                   0,           0.0011084,           0.0011084,           0.0011084
                  95,            0.050577,            0.038495,                   0,             0.87146,              0.6547,             0.73159,             0.39347,            0.052552,            0.043739,                   0,           0.0010797,           0.0010797,           0.0010797
                  96,            0.050641,            0.039433,                   0,             0.86593,             0.65831,             0.73094,             0.39034,            0.052724,            0.043646,                   0,           0.0010554,           0.0010554,           0.0010554
                  97,            0.053196,            0.039649,                   0,             0.87888,             0.64786,             0.72908,             0.39112,            0.052705,             0.04389,                   0,           0.0010355,           0.0010355,           0.0010355
                  98,            0.050322,             0.03759,                   0,              0.8715,             0.65465,             0.73016,             0.39101,            0.052565,            0.043578,                   0,             0.00102,             0.00102,             0.00102
                  99,            0.051933,            0.039695,                   0,             0.87683,             0.64889,             0.73045,               0.392,            0.052641,            0.043867,                   0,           0.0010089,           0.0010089,           0.0010089
