               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  26,            0.072301,            0.050766,                   0,             0.76383,             0.46936,             0.52439,             0.23446,            0.067915,            0.047844,                   0,            0.008682,            0.008682,            0.008682
                  27,            0.074381,            0.053233,                   0,             0.79932,             0.45813,             0.52717,             0.23897,            0.067531,            0.047558,                   0,           0.0085805,           0.0085805,           0.0085805
                  28,             0.07481,            0.057954,                   0,             0.77799,             0.46638,             0.52905,             0.23936,            0.067433,             0.04941,                   0,           0.0084759,           0.0084759,           0.0084759
                  29,            0.071699,            0.051087,                   0,             0.78479,               0.482,             0.53883,             0.24818,             0.06684,            0.047447,                   0,           0.0083684,           0.0083684,           0.0083684
                  30,            0.072184,            0.050795,                   0,             0.79149,             0.47151,             0.53535,             0.24083,             0.06762,            0.048093,                   0,           0.0082581,           0.0082581,           0.0082581
                  31,            0.071767,            0.055019,                   0,             0.77169,             0.49274,             0.54421,             0.24509,            0.066517,            0.048555,                   0,            0.008145,            0.008145,            0.008145
                  32,            0.072333,            0.053017,                   0,             0.78043,             0.48574,             0.54332,             0.25225,            0.066103,            0.047481,                   0,           0.0080294,           0.0080294,           0.0080294
                  33,            0.071006,            0.052833,                   0,             0.77343,             0.48263,             0.53826,             0.24946,            0.066651,            0.049132,                   0,           0.0079112,           0.0079112,           0.0079112
                  34,            0.069805,            0.051805,                   0,             0.70738,             0.39065,             0.44322,             0.19095,            0.075863,            0.059012,                   0,           0.0077907,           0.0077907,           0.0077907
                  35,              0.0693,            0.049068,                   0,             0.78687,             0.50837,             0.56301,             0.26517,            0.064844,            0.051755,                   0,           0.0076679,           0.0076679,           0.0076679
                  36,            0.071527,            0.052909,                   0,             0.80066,             0.49148,             0.55502,              0.2615,            0.065333,            0.046847,                   0,            0.007543,            0.007543,            0.007543
                  37,             0.07047,            0.051086,                   0,             0.79272,             0.49247,             0.55656,             0.25958,            0.065634,            0.047874,                   0,            0.007416,            0.007416,            0.007416
                  38,            0.069456,            0.049448,                   0,             0.78847,             0.49689,             0.55285,             0.26045,            0.064834,            0.047566,                   0,           0.0072872,           0.0072872,           0.0072872
                  39,            0.071563,            0.055583,                   0,             0.80613,             0.49906,             0.55703,             0.26336,            0.064754,            0.047187,                   0,           0.0071566,           0.0071566,           0.0071566
                  40,            0.069742,            0.052263,                   0,             0.80241,             0.50189,             0.56003,             0.26271,            0.064757,            0.047379,                   0,           0.0070243,           0.0070243,           0.0070243
                  41,            0.070285,            0.052021,                   0,             0.81501,             0.50078,             0.56706,             0.26386,            0.064974,            0.046727,                   0,           0.0068906,           0.0068906,           0.0068906
                  42,            0.068086,             0.04833,                   0,              0.8082,             0.51117,             0.56943,             0.27175,             0.06379,            0.046858,                   0,           0.0067555,           0.0067555,           0.0067555
                  43,            0.070383,            0.051903,                   0,             0.81849,              0.5012,             0.56509,             0.26842,             0.06398,            0.046444,                   0,           0.0066191,           0.0066191,           0.0066191
                  44,            0.071319,            0.050772,                   0,             0.79612,             0.51415,             0.56928,             0.27076,            0.064101,            0.046894,                   0,           0.0064816,           0.0064816,           0.0064816
                  45,            0.068325,            0.048909,                   0,             0.80259,             0.51694,             0.57499,             0.27488,            0.063718,             0.04674,                   0,           0.0063432,           0.0063432,           0.0063432
                  46,            0.067537,            0.047519,                   0,             0.80675,             0.48097,             0.54962,             0.25497,             0.06631,            0.049214,                   0,            0.006204,            0.006204,            0.006204
                  47,            0.069017,             0.05111,                   0,             0.80885,             0.50755,             0.57407,             0.27247,            0.064021,            0.046828,                   0,            0.006064,            0.006064,            0.006064
                  48,            0.069522,            0.048784,                   0,             0.81609,              0.5125,             0.57643,             0.27321,            0.063466,            0.046017,                   0,           0.0059235,           0.0059235,           0.0059235
                  49,            0.068981,            0.052796,                   0,             0.80255,             0.52128,             0.57835,              0.2729,            0.063486,            0.046492,                   0,           0.0057826,           0.0057826,           0.0057826
                  50,            0.070019,            0.051277,                   0,             0.81266,             0.50794,             0.57464,             0.27424,            0.063477,            0.046793,                   0,           0.0056413,           0.0056413,           0.0056413
                  51,             0.06819,            0.048102,                   0,             0.81509,             0.51403,             0.57725,             0.27411,            0.063167,            0.046234,                   0,              0.0055,              0.0055,              0.0055
                  52,            0.067602,            0.049895,                   0,             0.81911,             0.50924,              0.5698,             0.27192,            0.063766,             0.04632,                   0,           0.0053587,           0.0053587,           0.0053587
                  53,            0.067504,            0.049691,                   0,             0.80889,             0.51823,             0.58268,             0.28076,            0.062982,             0.04727,                   0,           0.0052174,           0.0052174,           0.0052174
                  54,            0.067871,            0.049972,                   0,             0.82072,             0.52919,             0.58892,             0.28513,            0.062458,              0.0457,                   0,           0.0050765,           0.0050765,           0.0050765
                  55,            0.068733,            0.048251,                   0,              0.8228,             0.52058,             0.58793,             0.28084,            0.062688,             0.04592,                   0,            0.004936,            0.004936,            0.004936
                  56,            0.068034,            0.051101,                   0,             0.83445,             0.51997,             0.58798,             0.28348,            0.062445,             0.04589,                   0,            0.004796,            0.004796,            0.004796
                  57,            0.068314,            0.051097,                   0,             0.81694,             0.53213,             0.59408,             0.28484,            0.062561,            0.045932,                   0,           0.0046568,           0.0046568,           0.0046568
                  58,            0.068064,            0.051065,                   0,             0.84154,             0.51635,             0.59522,             0.28887,            0.062387,            0.046778,                   0,           0.0045184,           0.0045184,           0.0045184
                  59,            0.066403,            0.047342,                   0,             0.80783,             0.53323,             0.58774,             0.28061,            0.062469,            0.045962,                   0,           0.0043809,           0.0043809,           0.0043809
                  60,            0.067431,            0.050234,                   0,             0.82652,              0.5296,              0.5965,             0.28612,            0.062258,            0.045694,                   0,           0.0042445,           0.0042445,           0.0042445
                  61,            0.067846,            0.051329,                   0,             0.82277,             0.52955,             0.59738,             0.28774,             0.06215,            0.046234,                   0,           0.0041094,           0.0041094,           0.0041094
                  62,            0.066959,            0.048577,                   0,             0.82549,             0.53271,             0.59732,             0.28994,            0.061804,            0.045394,                   0,           0.0039757,           0.0039757,           0.0039757
                  63,            0.067951,             0.05251,                   0,             0.80843,             0.54204,             0.60189,             0.29121,             0.06197,            0.045878,                   0,           0.0038434,           0.0038434,           0.0038434
                  64,            0.066031,            0.047803,                   0,             0.82521,             0.53549,             0.60192,             0.29149,            0.061809,            0.045845,                   0,           0.0037128,           0.0037128,           0.0037128
                  65,            0.066062,             0.04772,                   0,             0.81815,             0.54446,             0.60358,             0.29208,            0.061714,            0.045442,                   0,            0.003584,            0.003584,            0.003584
                  66,            0.066671,            0.050845,                   0,             0.83593,             0.53327,             0.60386,             0.29477,            0.061873,             0.04551,                   0,            0.003457,            0.003457,            0.003457
                  67,            0.066292,            0.050975,                   0,             0.83202,             0.52839,                 0.6,             0.29048,            0.061927,            0.045727,                   0,           0.0033321,           0.0033321,           0.0033321
                  68,            0.066849,            0.050236,                   0,             0.83573,              0.5314,             0.60206,             0.29514,            0.061537,            0.046115,                   0,           0.0032093,           0.0032093,           0.0032093
                  69,            0.067197,            0.046965,                   0,             0.82699,             0.54376,             0.60452,             0.29238,            0.061499,            0.045425,                   0,           0.0030888,           0.0030888,           0.0030888
                  70,            0.067394,            0.050965,                   0,             0.82648,             0.54146,             0.60386,             0.29215,            0.061592,            0.045198,                   0,           0.0029706,           0.0029706,           0.0029706
                  71,            0.067355,            0.050046,                   0,             0.82124,             0.54644,             0.60592,             0.29602,            0.061299,            0.045077,                   0,            0.002855,            0.002855,            0.002855
                  72,            0.066703,            0.051302,                   0,             0.84175,             0.53981,             0.60856,             0.29738,            0.061078,            0.045252,                   0,           0.0027419,           0.0027419,           0.0027419
                  73,             0.06682,            0.049817,                   0,             0.83602,              0.5409,             0.60666,             0.29469,            0.061232,            0.045169,                   0,           0.0026316,           0.0026316,           0.0026316
                  74,            0.065925,            0.048951,                   0,             0.83526,             0.54206,             0.60871,             0.29706,            0.061196,            0.045119,                   0,           0.0025241,           0.0025241,           0.0025241
                  75,            0.066553,            0.051167,                   0,             0.83638,             0.54424,             0.61054,             0.29753,            0.061043,            0.045285,                   0,           0.0024195,           0.0024195,           0.0024195
                  76,              0.0655,            0.047281,                   0,             0.82793,             0.54133,             0.60602,             0.29529,            0.061125,            0.045345,                   0,            0.002318,            0.002318,            0.002318
                  77,            0.067121,             0.05004,                   0,             0.83205,              0.5451,             0.60997,             0.29801,            0.061093,            0.045123,                   0,           0.0022196,           0.0022196,           0.0022196
                  78,            0.065189,            0.051346,                   0,              0.8386,             0.53889,              0.6083,              0.2972,            0.061089,             0.04532,                   0,           0.0021245,           0.0021245,           0.0021245
                  79,            0.065309,            0.051182,                   0,             0.83661,             0.54451,             0.61217,             0.29806,            0.060995,            0.045213,                   0,           0.0020327,           0.0020327,           0.0020327
                  80,            0.066764,            0.051273,                   0,             0.84135,             0.53792,             0.61101,             0.29939,             0.06101,            0.045279,                   0,           0.0019443,           0.0019443,           0.0019443
                  81,            0.066249,            0.049438,                   0,             0.82585,             0.54808,             0.61202,             0.29987,            0.060934,            0.045025,                   0,           0.0018594,           0.0018594,           0.0018594
                  82,            0.067484,            0.047143,                   0,             0.83541,             0.54929,             0.61509,             0.30148,             0.06084,            0.045076,                   0,           0.0017781,           0.0017781,           0.0017781
                  83,             0.06719,              0.0483,                   0,             0.83245,              0.5521,             0.61474,             0.30206,            0.060603,            0.045073,                   0,           0.0017005,           0.0017005,           0.0017005
                  84,            0.064831,            0.048038,                   0,             0.83628,             0.54875,             0.61437,              0.3005,            0.060668,            0.044912,                   0,           0.0016267,           0.0016267,           0.0016267
                  85,            0.065799,            0.051052,                   0,             0.84328,             0.54829,             0.61757,             0.30314,             0.06061,            0.044891,                   0,           0.0015566,           0.0015566,           0.0015566
                  86,            0.065147,            0.048272,                   0,             0.83255,             0.54891,             0.61501,             0.30203,            0.060638,            0.044834,                   0,           0.0014905,           0.0014905,           0.0014905
                  87,            0.066018,            0.049612,                   0,             0.83344,             0.55346,             0.61563,             0.30227,            0.060502,            0.044897,                   0,           0.0014283,           0.0014283,           0.0014283
                  88,            0.066136,             0.04928,                   0,             0.83184,              0.5547,             0.61884,             0.30458,            0.060569,            0.044691,                   0,           0.0013701,           0.0013701,           0.0013701
                  89,            0.066156,            0.049396,                   0,             0.83353,             0.55033,             0.61667,             0.30282,            0.060618,            0.044956,                   0,            0.001316,            0.001316,            0.001316
                  90,            0.064953,            0.047811,                   0,             0.82728,             0.55624,              0.6165,             0.30219,            0.060481,            0.044908,                   0,            0.001266,            0.001266,            0.001266
                  91,            0.065936,            0.049995,                   0,             0.83897,             0.54799,             0.61965,             0.30498,            0.060526,            0.044762,                   0,           0.0012202,           0.0012202,           0.0012202
                  92,            0.065468,            0.048263,                   0,             0.84724,             0.54414,             0.61679,             0.30352,            0.060484,            0.044842,                   0,           0.0011787,           0.0011787,           0.0011787
                  93,            0.064683,            0.048084,                   0,             0.84185,              0.5478,             0.61445,             0.30266,            0.060515,            0.044725,                   0,           0.0011414,           0.0011414,           0.0011414
                  94,            0.065664,             0.04912,                   0,             0.83459,             0.55511,             0.61936,             0.30317,             0.06053,             0.04474,                   0,           0.0011084,           0.0011084,           0.0011084
                  95,            0.066027,            0.051037,                   0,              0.8319,             0.55533,             0.62064,             0.30563,            0.060302,            0.044745,                   0,           0.0010797,           0.0010797,           0.0010797
                  96,            0.066579,             0.05067,                   0,             0.82836,             0.55336,             0.61732,             0.30252,            0.060499,            0.045255,                   0,           0.0010554,           0.0010554,           0.0010554
                  97,            0.067175,            0.052044,                   0,             0.85423,             0.54219,              0.6145,              0.3026,            0.060498,            0.044805,                   0,           0.0010355,           0.0010355,           0.0010355
                  98,            0.065809,            0.050094,                   0,             0.82966,             0.55748,             0.61909,             0.30524,            0.060328,            0.044686,                   0,             0.00102,             0.00102,             0.00102
                  99,            0.066771,            0.050478,                   0,             0.84031,             0.55306,             0.62019,             0.30467,            0.060367,            0.044701,                   0,           0.0010089,           0.0010089,           0.0010089
