               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  83,            0.031735,            0.038662,                   0,             0.88034,             0.68148,             0.75647,             0.41319,            0.034783,            0.042389,                   0,            0.001882,            0.001882,            0.001882
                  84,            0.031699,            0.038799,                   0,             0.87948,             0.68146,             0.75623,             0.41317,            0.034789,            0.042414,                   0,            0.001783,            0.001783,            0.001783
                  85,            0.031594,            0.037928,                   0,             0.87893,             0.68181,             0.75631,             0.41309,            0.034796,            0.042448,                   0,            0.001684,            0.001684,            0.001684
                  86,            0.031514,            0.039398,                   0,             0.87888,             0.68204,             0.75634,              0.4131,            0.034805,            0.042478,                   0,            0.001585,            0.001585,            0.001585
                  87,            0.031322,            0.038094,                   0,             0.87924,             0.68229,             0.75678,             0.41311,            0.034812,            0.042501,                   0,            0.001486,            0.001486,            0.001486
                  88,            0.031235,            0.038772,                   0,             0.87849,             0.68222,             0.75646,             0.41335,            0.034819,            0.042527,                   0,            0.001387,            0.001387,            0.001387
                  89,            0.031035,             0.03822,                   0,             0.88075,             0.68103,             0.75627,              0.4132,            0.034828,            0.042554,                   0,            0.001288,            0.001288,            0.001288
                  90,            0.031153,            0.038076,                   0,             0.88072,             0.68097,             0.75642,              0.4133,            0.034832,            0.042581,                   0,            0.001189,            0.001189,            0.001189
                  91,            0.031042,            0.037418,                   0,             0.88152,             0.68034,             0.75647,             0.41331,            0.034839,            0.042607,                   0,             0.00109,             0.00109,             0.00109
                  92,            0.031111,            0.037176,                   0,             0.88076,             0.68065,             0.75622,             0.41309,            0.034845,            0.042633,                   0,            0.000991,            0.000991,            0.000991
                  93,            0.030857,            0.037507,                   0,             0.88066,             0.68071,             0.75622,             0.41303,             0.03485,            0.042658,                   0,            0.000892,            0.000892,            0.000892
                  94,            0.030644,            0.037516,                   0,             0.88125,             0.68032,             0.75631,             0.41308,            0.034856,            0.042686,                   0,            0.000793,            0.000793,            0.000793
                  95,            0.030606,            0.037889,                   0,             0.88113,             0.68097,             0.75644,              0.4131,            0.034861,            0.042712,                   0,            0.000694,            0.000694,            0.000694
                  96,            0.030417,            0.037416,                   0,             0.88129,              0.6809,              0.7565,             0.41304,            0.034869,             0.04274,                   0,            0.000595,            0.000595,            0.000595
                  97,            0.030679,            0.037317,                   0,             0.88174,             0.68067,             0.75661,             0.41307,            0.034876,            0.042767,                   0,            0.000496,            0.000496,            0.000496
                  98,            0.030151,            0.037995,                   0,             0.88148,             0.68055,              0.7564,             0.41294,            0.034882,            0.042795,                   0,            0.000397,            0.000397,            0.000397
                  99,            0.030409,            0.038251,                   0,             0.88194,             0.68027,             0.75625,             0.41292,            0.034888,             0.04282,                   0,            0.000298,            0.000298,            0.000298
