               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  53,            0.060263,            0.043786,                   0,             0.84801,             0.58152,             0.65405,             0.33475,            0.056942,            0.044196,                   0,           0.0052174,           0.0052174,           0.0052174
                  54,             0.05861,            0.044515,                   0,             0.84528,             0.57851,             0.65049,             0.33052,            0.057058,            0.044111,                   0,           0.0050765,           0.0050765,           0.0050765
                  55,            0.062059,            0.044361,                   0,             0.83792,             0.59032,             0.65199,             0.33101,            0.056877,            0.043447,                   0,            0.004936,            0.004936,            0.004936
                  56,             0.06073,            0.045383,                   0,             0.85022,             0.57975,             0.65193,             0.32894,            0.057045,            0.044315,                   0,            0.004796,            0.004796,            0.004796
                  57,            0.060073,            0.045198,                   0,             0.83365,             0.59108,             0.65326,             0.33009,            0.056857,            0.043682,                   0,           0.0046568,           0.0046568,           0.0046568
                  58,            0.060434,            0.046824,                   0,             0.83088,             0.57513,              0.6455,             0.32416,            0.057647,            0.044896,                   0,           0.0045184,           0.0045184,           0.0045184
                  59,            0.061131,            0.046512,                   0,             0.83931,             0.58483,             0.65329,             0.33655,            0.056689,            0.043342,                   0,           0.0043809,           0.0043809,           0.0043809
                  60,            0.059468,            0.044359,                   0,              0.8477,             0.58552,             0.65846,             0.33742,            0.056628,            0.043976,                   0,           0.0042445,           0.0042445,           0.0042445
                  61,            0.061521,             0.04556,                   0,             0.84126,              0.5901,             0.65701,             0.33433,            0.056431,            0.043646,                   0,           0.0041094,           0.0041094,           0.0041094
                  62,            0.060075,            0.045503,                   0,             0.83993,             0.59317,             0.65969,             0.33766,            0.056536,            0.043614,                   0,           0.0039757,           0.0039757,           0.0039757
                  63,            0.059416,             0.04454,                   0,             0.84958,             0.58314,             0.65781,             0.33539,             0.05661,            0.043869,                   0,           0.0038434,           0.0038434,           0.0038434
                  64,            0.062184,            0.049037,                   0,             0.84082,             0.59537,             0.66164,             0.33703,            0.056392,            0.043378,                   0,           0.0037128,           0.0037128,           0.0037128
                  65,            0.057048,            0.044102,                   0,             0.84172,             0.59054,             0.66057,             0.33419,              0.0566,             0.04336,                   0,            0.003584,            0.003584,            0.003584
                  66,             0.05926,            0.044447,                   0,             0.85133,             0.58638,             0.65803,             0.33718,            0.056372,            0.043436,                   0,            0.003457,            0.003457,            0.003457
                  67,            0.058674,            0.045706,                   0,             0.85637,             0.58673,             0.66276,             0.33925,            0.056242,            0.043885,                   0,           0.0033321,           0.0033321,           0.0033321
                  68,            0.059362,            0.044832,                   0,             0.85393,             0.58562,             0.66058,             0.34084,             0.05635,            0.043663,                   0,           0.0032093,           0.0032093,           0.0032093
                  69,            0.059418,            0.041854,                   0,             0.84228,             0.59373,             0.66222,             0.33881,            0.056367,            0.043363,                   0,           0.0030888,           0.0030888,           0.0030888
                  70,            0.059813,            0.044171,                   0,             0.85674,             0.58698,             0.66322,             0.34056,            0.056074,              0.0432,                   0,           0.0029706,           0.0029706,           0.0029706
                  71,            0.061102,            0.045066,                   0,             0.83549,             0.59811,             0.66433,             0.34109,             0.05628,            0.043131,                   0,            0.002855,            0.002855,            0.002855
                  72,            0.060102,            0.043964,                   0,             0.84048,             0.59846,             0.66257,             0.33929,            0.056039,            0.043225,                   0,           0.0027419,           0.0027419,           0.0027419
                  73,             0.06072,            0.045597,                   0,             0.85751,             0.58996,             0.66411,             0.34232,             0.05611,            0.043449,                   0,           0.0026316,           0.0026316,           0.0026316
                  74,            0.057424,            0.044086,                   0,             0.84151,             0.60301,             0.66901,             0.34363,            0.055962,            0.043119,                   0,           0.0025241,           0.0025241,           0.0025241
